G,R,X,Y,UID,GR,Y_count
Female,Black,38,2.302585092994046,7579,FB,2.30258509299408
Female,Black,14,1.0986122886681098,7580,FB,1.09861228866817
Male,Black,12,1.9459101490553128,7581,MB,2.05852541234162
Male,Black,9,1.0986122886681098,7582,MB,1.1541610406923302
Male,Black,74,2.5649493574615367,7583,MB,2.78858611556162
Female,Black,66,1.791759469228055,7584,FB,1.79175946922813
Female,Black,24,1.791759469228055,7585,FB,1.79175946922809
Male,Black,5,1.3862943611198906,7586,MB,1.36078662938095
Male,Black,3,0.6931471805599453,7587,MB,0.625719130532283
Female,Black,1,1.6094379124341005,7588,FB,1.60943791243423
Female,Black,33,0.6931471805599453,7589,FB,0.693147180559978
Male,Black,16,1.0986122886681098,7590,MB,1.28024666913821
Female,Black,14,1.0986122886681098,7591,FB,1.09861228866817
Female,Black,11,1.0986122886681098,7592,FB,1.09861228866819
Female,Black,9,1.0986122886681098,7593,FB,1.09861228866819
Female,Black,5,1.0986122886681098,7594,FB,1.09861228866821
Male,Black,21,0.6931471805599453,7595,MB,0.946008749285557
Female,Black,38,0.6931471805599453,7596,FB,0.6931471805599829
Male,Black,14,1.3862943611198906,7597,MB,1.5345655988628
Male,Black,11,0.6931471805599453,7598,MB,0.7871770032787779
Female,Black,17,0.6931471805599453,7599,FB,0.6931471805599959
Female,Black,59,3.8918202981106265,7600,FB,3.89182029811069
Male,White,66,2.6390573296152584,7601,MW,2.66018807426564
Male,Black,53,1.6094379124341005,7602,MB,1.9425496978261498
Female,Black,44,1.3862943611198906,7603,FB,1.38629436111994
Male,Black,25,1.3862943611198906,7604,MB,1.68159454734829
Male,Black,2,1.6094379124341005,7605,MB,1.5208449861433797
Female,Black,17,1.6094379124341005,7606,FB,1.60943791243415
Male,Black,52,1.0986122886681098,7607,MB,1.4351201291792
Female,Black,45,1.3862943611198906,7608,FB,1.38629436111994
Female,Black,22,1.0986122886681098,7609,FB,1.09861228866815
Male,Black,19,1.0986122886681098,7610,MB,1.32527581382092
Female,White,6,1.0986122886681098,7611,FW,0.8758890554836529
Female,Black,25,1.6094379124341005,7612,FB,1.60943791243413
Female,Black,59,1.9459101490553128,7613,FB,1.9459101490553798
Male,White,32,1.9459101490553128,7614,MW,2.0336811680941698
Female,White,32,2.079441541679836,7615,FW,1.6754362462112502
Female,White,5,1.3862943611198906,7616,FW,1.18326769651918
Female,White,3,1.0986122886681098,7617,FW,0.9359928888294781
Female,White,85,2.7080502011022096,7618,FW,2.48704694614052
Female,White,56,0.6931471805599453,7619,FW,0.477057169657799
Male,White,60,1.791759469228055,7620,MW,1.85007165393443
Female,White,20,2.079441541679836,7621,FW,1.65956123690311
Female,White,18,2.6390573296152584,7622,FW,2.23459328816267
Male,White,36,2.079441541679836,7623,MW,2.18436194439582
Male,White,53,1.3862943611198906,7624,MW,1.47772562960711
Female,White,75,3.1354942159291497,7625,FW,2.9335446871811004
Female,White,46,1.0986122886681098,7626,FW,0.8221032661585641
Male,White,47,0.6931471805599453,7627,MW,0.8019741676974029
Male,White,26,1.0986122886681098,7628,MW,1.1404216570424999
Female,White,21,0.6931471805599453,7629,FW,0.26769565583830496
Female,White,1,1.0986122886681098,7630,FW,0.977269405815484
Male,Black,50,2.302585092994046,7631,MB,2.64523299538724
Female,Black,47,1.9459101490553128,7632,FB,1.9459101490553599
Female,Black,15,5.5606816310155285,7633,FB,5.560681631015591
Female,Black,7,1.3862943611198906,7634,FB,1.3862943611199798
Male,White,81,4.727387818712341,7635,MW,4.6331358053539
Female,White,76,4.663439094112067,7636,FW,4.4599847966839805
Female,Black,36,1.3862943611198906,7637,FB,1.3862943611199299
Male,Black,15,1.0986122886681098,7638,MB,1.26387217345266
Male,Black,14,1.0986122886681098,7639,MB,1.24688352641102
Male,Black,5,1.6094379124341005,7640,MB,1.58393018069516
Female,Black,5,1.3862943611198906,7641,FB,1.3862943611200003
Male,Black,41,1.3862943611198906,7642,MB,1.7439099947399699
Female,White,30,0.6931471805599453,7643,FW,0.276294917340175
Female,Black,10,0.6931471805599453,7644,FB,0.6931471805600239
Male,Black,3,1.6094379124341005,7645,MB,1.54200986240644
Female,Black,1,2.19722457733622,7646,FB,2.19722457733635
Male,White,49,2.9957322735539913,7647,MW,3.10001861941338
Female,Black,37,3.828641396489095,7648,FB,3.8286413964891297
Male,Black,5,1.6094379124341005,7649,MB,1.58393018069516
Male,White,42,1.6094379124341005,7650,MW,1.72328006704075
Male,White,19,1.0986122886681098,7651,MW,1.05065585522175
Male,White,9,1.3862943611198906,7652,MW,1.14669805664301
Female,White,7,2.302585092994046,7653,FW,2.06059991733781
Male,Black,49,0.6931471805599453,7654,MB,1.03852604874908
Female,Black,49,0.6931471805599453,7655,FB,0.6931471805599971
Male,Black,18,0.6931471805599453,7656,MB,0.9055243246379119
Female,Black,16,0.6931471805599453,7657,FB,0.693147180559999
Male,Black,23,0.6931471805599453,7658,MB,0.968853522830428
Female,White,73,2.079441541679836,7659,FW,1.88006580565392
Female,Black,45,3.332204510175204,7660,FB,3.33220451017525
Male,Black,48,1.791759469228055,7661,MB,2.1396345658049802
Female,Black,22,1.791759469228055,7662,FB,1.79175946922809
Male,White,25,0.6931471805599453,7663,MW,0.7246596875902709
Female,Black,1,1.791759469228055,7664,FB,1.79175946922818
Female,White,36,1.791759469228055,7665,FW,1.42063524453191
Male,White,37,1.3862943611198906,7666,MW,1.49401245644465
Male,White,9,1.0986122886681098,7667,MW,0.8590159841912272
Female,White,7,1.6094379124341005,7668,FW,1.3674527367778602
Female,White,5,1.3862943611198906,7669,FW,1.18326769651918
Female,Black,36,3.218875824868201,7670,FB,3.2188758248682303
Male,Black,14,2.19722457733622,7671,MB,2.34549581507913
Male,White,53,1.0986122886681098,7672,MW,1.19004355715533
Female,White,56,1.0986122886681098,7673,FW,0.882522277765963
Male,White,25,0.6931471805599453,7674,MW,0.7246596875902709
Female,White,10,0.6931471805599453,7675,FW,0.396708311013414
Male,Black,59,5.579729825986222,7676,MB,5.8883117326364
Female,Black,32,1.0986122886681098,7677,FB,1.09861228866814
Male,Black,15,0.6931471805599453,7678,MB,0.858407065344491
Male,Black,13,1.3862943611198906,7679,MB,1.5170037438888002
Female,Black,11,0.6931471805599453,7680,FB,0.693147180560021
Female,Black,10,0.6931471805599453,7681,FB,0.6931471805600239
Female,Black,66,1.3862943611198906,7682,FB,1.3862943611199599
Female,White,53,1.9459101490553128,7683,FW,1.7166094768244198
Male,White,51,1.6094379124341005,7684,MW,1.7079019508514899
Female,White,18,2.302585092994046,7685,FW,1.89812105154145
Male,White,15,1.791759469228055,7686,MW,1.6744894056169
Female,White,13,1.791759469228055,7687,FW,1.4473862974707
Female,Black,37,3.610917912644224,7688,FB,3.61091791264426
Male,Black,39,0.6931471805599453,7689,MB,1.05039695866014
Male,Black,16,0.6931471805599453,7690,MB,0.8747815610300408
Female,Black,8,2.9957322735539913,7691,FB,2.99573227355408
Male,White,74,2.772588722239781,7692,MW,2.7350064084245003
Female,White,74,2.8332133440562166,7693,FW,2.63262802120177
Male,White,27,0.6931471805599453,7694,MW,0.7444643160559841
Female,White,27,1.9459101490553128,7695,FW,1.51605804469704
Male,Black,22,2.079441541679836,7696,MB,2.3441436332517003
Female,Black,37,0.6931471805599453,7697,FB,0.693147180559981
Male,Black,57,0.6931471805599453,7698,MB,1.01065339557227
Female,Black,11,0.6931471805599453,7699,FB,0.693147180560021
Male,Black,8,0.6931471805599453,7700,MB,0.728882189304509
Male,Black,4,1.0986122886681098,7701,MB,1.05222628463229
Female,White,45,1.3862943611198906,7702,FW,1.10106736782478
Male,White,12,2.3978952727983707,7703,MW,2.22176723518086
Male,White,49,1.791759469228055,7704,MW,1.89604581508744
Female,White,47,2.3978952727983707,7705,FW,2.12964913363905
Female,White,17,1.0986122886681098,7706,FW,0.703848415224088
Male,White,11,1.9459101490553128,7707,MW,1.74908136005041
Male,White,21,1.6094379124341005,7708,MW,1.59144262542354
Male,White,48,3.555348061489413,7709,MW,3.6620693864880605
Female,White,81,2.5649493574615367,7710,FW,2.35235474458931
Male,Black,64,1.6094379124341005,7711,MB,1.89285633662149
Male,Black,35,0.6931471805599453,7712,MB,1.0442437730240899
Male,Black,29,0.6931471805599453,7713,MB,1.01863553797195
Female,Black,30,0.6931471805599453,7714,FB,0.693147180559977
Male,Black,12,1.0986122886681098,7715,MB,1.21122755195442
Male,Black,4,1.0986122886681098,7716,MB,1.05222628463229
Male,Black,0,1.3862943611198906,7717,MB,1.2551669651843602
Female,White,70,0.6931471805599453,7718,FW,0.496331927842764
Male,White,62,1.791759469228055,7719,MW,1.83847294829524
Female,White,85,1.6094379124341005,7720,FW,1.3884346574724098
Female,Black,23,0.6931471805599453,7721,FB,0.693147180559982
Female,White,77,3.218875824868201,7722,FW,3.0137902522522904
Female,Black,47,2.9957322735539913,7723,FB,2.99573227355404
Male,Black,25,1.0986122886681098,7724,MB,1.39391247489651
Male,Black,27,1.3862943611198906,7725,MB,1.69812577972642
Male,Black,3,3.3672958299864737,7726,MB,3.2998677799588103
Female,Black,28,3.5263605246161616,7727,FB,3.52636052461619
Female,Black,8,1.0986122886681098,7728,FB,1.0986122886682
Male,Black,6,1.0986122886681098,7729,MB,1.09377811210735
Male,Black,5,1.791759469228055,7730,MB,1.7662517374891102
Male,Black,1,1.791759469228055,7731,MB,1.6819197798268
Female,Black,0,0.6931471805599453,7732,FB,0.6931471805600761
Female,Black,0,0.6931471805599453,7733,FB,0.6931471805600761
Male,Black,21,1.0986122886681098,7734,MB,1.35147385739372
Female,Black,21,1.791759469228055,7735,FB,1.7917594692281003
Female,Black,2,1.9459101490553128,7736,FB,1.94591014905543
Male,Black,48,1.0986122886681098,7737,MB,1.44648738524503
Male,Black,46,1.0986122886681098,7738,MB,1.45074671131736
Female,Black,33,0.6931471805599453,7739,FB,0.693147180559978
Female,White,84,2.772588722239781,7740,FW,2.55372276849706
Male,White,85,2.6390573296152584,7741,MW,2.51144358026169
Male,Black,36,0.6931471805599453,7742,MB,1.0465186031348699
Female,White,49,1.791759469228055,7743,FW,1.53848177309309
Female,Black,55,1.6094379124341005,7744,FB,1.6094379124341598
Female,Black,50,2.079441541679836,7745,FB,2.07944154167989
Male,Black,57,0.6931471805599453,7746,MB,1.01065339557227
Male,Black,21,0.6931471805599453,7747,MB,0.946008749285557
Female,Black,17,1.6094379124341005,7748,FB,1.60943791243415
Female,Black,49,0.6931471805599453,7749,FB,0.6931471805599971
Female,Black,56,3.6635616461296463,7750,FB,3.6635616461297102
Female,Black,45,2.302585092994046,7751,FB,2.30258509299409
Male,Black,26,1.9459101490553128,7752,MB,2.2498470080448
Male,Black,24,0.6931471805599453,7753,MB,0.9790450411323101
Male,Black,14,1.3862943611198906,7754,MB,1.5345655988628
Female,Black,72,1.6094379124341005,7755,FB,1.6094379124341798
Female,Black,71,0.6931471805599453,7756,FB,0.693147180560021
Female,Black,67,5.48063892334199,7757,FB,5.48063892334206
Female,Black,78,1.9459101490553128,7758,FB,1.9459101490553998
Male,White,85,1.791759469228055,7759,MW,1.66414571987449
Female,Black,25,1.3862943611198906,7760,FB,1.38629436111992
Male,White,25,0.6931471805599453,7761,MW,0.7246596875902709
Male,Black,5,1.0986122886681098,7762,MB,1.07310455692917
Female,Black,2,0.6931471805599453,7763,FB,0.693147180560067
Female,Black,40,1.3862943611198906,7764,FB,1.3862943611199299
Male,Black,36,0.6931471805599453,7765,MB,1.0465186031348699
Female,Black,18,1.0986122886681098,7766,FB,1.09861228866816
Female,Black,17,0.6931471805599453,7767,FB,0.6931471805599959
Female,Black,9,1.3862943611198906,7768,FB,1.3862943611199798
Female,Black,42,0.6931471805599453,7769,FB,0.6931471805599879
Male,Black,20,0.6931471805599453,7770,MB,0.93331916173655
Male,Black,15,0.6931471805599453,7771,MB,0.858407065344491
Female,Black,24,0.6931471805599453,7772,FB,0.6931471805599799
Male,White,83,1.9459101490553128,7773,MW,1.8350128695372
Female,Black,70,3.0910424533583165,7774,FB,3.0910424533583902
Male,Black,48,1.0986122886681098,7775,MB,1.44648738524503
Female,Black,43,0.6931471805599453,7776,FB,0.693147180559989
Female,Black,12,1.3862943611198906,7777,FB,1.3862943611199599
Female,Black,38,2.079441541679836,7778,FB,2.0794415416798704
Male,Black,14,1.3862943611198906,7779,MB,1.5345655988628
Female,Black,12,1.0986122886681098,7780,FB,1.0986122886681802
Female,Black,2,1.0986122886681098,7781,FB,1.0986122886682301
Male,Black,39,1.0986122886681098,7782,MB,1.45586206676831
Female,Black,72,3.828641396489095,7783,FB,3.82864139648917
Female,Black,21,2.302585092994046,7784,FB,2.30258509299409
Male,Black,0,1.3862943611198906,7785,MB,1.2551669651843602
Female,Black,78,3.1354942159291497,7786,FB,3.13549421592923
Male,White,30,1.3862943611198906,7787,MW,1.4616149358666102
Female,Black,31,1.6094379124341005,7788,FB,1.60943791243413
Male,White,63,2.079441541679836,7789,MW,2.12004415184592
Male,Black,30,0.6931471805599453,7790,MB,1.02444499666219
Male,Black,21,1.3862943611198906,7791,MB,1.6391559298455
Male,Black,38,0.6931471805599453,7792,MB,1.04957165620201
Female,Black,36,0.6931471805599453,7793,FB,0.6931471805599799
Female,Black,17,1.0986122886681098,7794,FB,1.09861228866816
Male,Black,12,0.6931471805599453,7795,MB,0.8057624438462541
Male,White,72,1.0986122886681098,7796,MW,1.0764736789838198
Female,White,69,2.079441541679836,7797,FW,1.88307683674447
Female,White,31,1.3862943611198906,7798,FW,0.97550024184522
Male,White,10,1.3862943611198906,7799,MW,1.1682952538629299
Female,White,2,1.3862943611198906,7800,FW,1.24424078208894
Male,White,6,1.791759469228055,7801,MW,1.48523717825203
Male,White,59,1.9459101490553128,7802,MW,2.00969236958082
Female,Black,23,1.791759469228055,7803,FB,1.79175946922809
Male,White,25,1.3862943611198906,7804,MW,1.4178068681502198
Female,White,58,2.19722457733622,7805,FW,1.98788008645226
Female,White,27,1.0986122886681098,7806,FW,0.6687601843098411
Male,Black,31,1.0986122886681098,7807,MB,1.4350716093201101
Female,Black,34,1.9459101490553128,7808,FB,1.94591014905535
Male,Black,30,0.6931471805599453,7809,MB,1.02444499666219
Female,Black,8,0.6931471805599453,7810,FB,0.693147180560035
Female,Black,1,1.6094379124341005,7811,FB,1.60943791243423
Male,Black,33,3.218875824868201,7812,MB,3.5638084512018597
Male,White,30,2.19722457733622,7813,MW,2.27254515208294
Male,White,59,0.6931471805599453,7814,MW,0.7569294010854509
Female,Black,64,2.5649493574615367,7815,FB,2.56494935746161
Male,Black,27,0.6931471805599453,7816,MB,1.00497859916647
Male,White,46,1.0986122886681098,7817,MW,1.20920462550735
Female,Black,45,1.9459101490553128,7818,FB,1.9459101490553599
Female,Black,6,2.6390573296152584,7819,FB,2.63905732961536
Female,White,11,1.0986122886681098,7820,FW,0.785374357950927
Female,White,15,0.6931471805599453,7821,FW,0.32140552739943395
Male,Black,52,1.3862943611198906,7822,MB,1.72280220163098
Male,White,26,0.6931471805599453,7823,MW,0.7349565489343349
Male,White,22,1.6094379124341005,7824,MW,1.6051105668775
Female,White,20,3.688879454113936,7825,FW,3.26899914933721
Male,White,48,0.6931471805599453,7826,MW,0.799868505558596
Female,White,54,1.6094379124341005,7827,FW,1.3849718531911699
Male,White,37,2.302585092994046,7828,MW,2.4103031883187995
Female,White,35,3.828641396489095,7829,FW,3.4485961400738
Male,White,7,2.3978952727983707,7830,MW,2.1139946885651697
Female,White,6,2.079441541679836,7831,FW,1.85671830849538
Female,White,3,3.1780538303479458,7832,FW,3.01543443050931
Male,White,0,2.19722457733622,7833,MW,1.75108744729563
Male,Black,48,0.6931471805599453,7834,MB,1.04102227713687
Female,Black,39,1.0986122886681098,7835,FB,1.09861228866815
Male,Black,20,0.6931471805599453,7836,MB,0.93331916173655
Male,Black,12,1.0986122886681098,7837,MB,1.21122755195442
Male,White,53,2.3978952727983707,7838,MW,2.48932654128559
Female,White,82,1.0986122886681098,7839,FW,0.883964712248767
Male,Black,48,1.0986122886681098,7840,MB,1.44648738524503
Female,Black,56,0.6931471805599453,7841,FB,0.693147180560006
Female,White,72,2.302585092994046,7842,FW,2.1042502684529496
Male,White,72,1.9459101490553128,7843,MW,1.92377153937102
Male,White,46,2.5649493574615367,7844,MW,2.6755416943007795
Female,White,47,2.8903717578961645,7845,FW,2.62212561873684
Male,Black,39,3.5263605246161616,7846,MB,3.88361030271636
Female,Black,44,0.6931471805599453,7847,FB,0.693147180559991
Male,Black,18,0.6931471805599453,7848,MB,0.9055243246379119
Male,Black,15,1.0986122886681098,7849,MB,1.26387217345266
Female,Black,14,0.6931471805599453,7850,FB,0.693147180560008
Female,Black,72,0.6931471805599453,7851,FB,0.693147180560022
Male,Black,30,0.6931471805599453,7852,MB,1.02444499666219
Female,Black,19,0.6931471805599453,7853,FB,0.693147180559991
Female,Black,17,0.6931471805599453,7854,FB,0.6931471805599959
Male,Black,22,1.0986122886681098,7855,MB,1.36331438023997
Female,Black,56,5.111987788356544,7856,FB,5.1119877883566
Female,Black,85,4.624972813284272,7857,FB,4.62497281328436
Female,Black,57,2.079441541679836,7858,FB,2.0794415416799
Male,White,60,2.772588722239781,7859,MW,2.83090090694615
Female,White,61,1.6094379124341005,7860,FW,1.40740044584881
Female,White,57,2.5649493574615367,7861,FW,2.35242889446949
Male,Black,50,0.6931471805599453,7862,MB,1.03579508295314
Female,Black,49,0.6931471805599453,7863,FB,0.6931471805599971
Female,Black,43,0.6931471805599453,7864,FB,0.693147180559989
Male,Black,42,1.6094379124341005,7865,MB,1.9666411786177098
Female,Black,9,2.079441541679836,7866,FB,2.07944154167992
Male,Black,15,1.6094379124341005,7867,MB,1.77469779721865
Female,Black,39,1.3862943611198906,7868,FB,1.3862943611199299
Female,Black,18,1.0986122886681098,7869,FB,1.09861228866816
Male,White,71,2.772588722239781,7870,MW,2.75800285589102
Female,Black,58,3.4339872044851463,7871,FB,3.43398720448521
Male,Black,65,2.4849066497880004,7872,MB,2.76285550508433
Male,Black,28,0.6931471805599453,7873,MB,1.01215458539034
Male,White,29,2.9444389791664403,7874,MW,3.01249024752662
Female,Black,26,0.6931471805599453,7875,FB,0.693147180559977
Female,White,7,1.3862943611198906,7876,FW,1.14430918546365
Female,White,5,1.6094379124341005,7877,FW,1.4064112478333899
Female,Black,81,4.07753744390572,7878,FB,4.0775374439058
Female,White,84,2.5649493574615367,7879,FW,2.34608340371882
Male,White,85,1.3862943611198906,7880,MW,1.25868061176632
Male,White,50,1.6094379124341005,7881,MW,1.71096886261324
Female,White,50,1.9459101490553128,7882,FW,1.69935060724648
Female,White,20,0.6931471805599453,7883,FW,0.273266875783216
Male,White,71,2.302585092994046,7884,MW,2.2879992266452898
Female,White,64,0.6931471805599453,7885,FW,0.495380582086439
Female,Black,22,1.0986122886681098,7886,FB,1.09861228866815
Male,Black,56,3.0445224377234235,7887,MB,3.36622020684909
Male,White,27,0.6931471805599453,7888,MW,0.7444643160559841
Female,Black,24,1.0986122886681098,7889,FB,1.09861228866814
Female,Black,50,0.6931471805599453,7890,FB,0.6931471805599979
Male,Black,31,1.3862943611198906,7891,MB,1.72275368177189
Male,Black,37,0.6931471805599453,7892,MB,1.0482867176105501
Male,Black,23,0.6931471805599453,7893,MB,0.968853522830428
Female,White,28,0.6931471805599453,7894,FW,0.266686873645285
Male,White,7,2.079441541679836,7895,MW,1.79554095744663
Female,Black,38,1.6094379124341005,7896,FB,1.6094379124341398
Female,Black,8,0.6931471805599453,7897,FB,0.693147180560035
Female,White,64,3.1354942159291497,7898,FW,2.9377276174556397
Male,White,39,2.079441541679836,7899,MW,2.1911177305036698
Female,White,18,3.218875824868201,7900,FW,2.8144117834156095
Female,White,42,1.0986122886681098,7901,FW,0.785291369935105
Male,White,16,2.6390573296152584,7902,MW,2.5401828709649803
Male,White,14,1.791759469228055,7903,MW,1.65545348220421
Female,White,36,1.0986122886681098,7904,FW,0.7274880639719631
Male,White,0,2.3978952727983707,7905,MW,1.95175814275778
Male,Black,60,2.302585092994046,7906,MB,2.60644728636254
Female,Black,53,1.0986122886681098,7907,FB,1.09861228866817
Male,Black,24,1.9459101490553128,7908,MB,2.23180800962768
Male,White,74,2.5649493574615367,7909,MW,2.52736704364626
Male,Black,64,0.6931471805599453,7910,MB,0.976565604747339
Female,Black,62,1.0986122886681098,7911,FB,1.0986122886681802
Female,White,85,3.0910424533583165,7912,FW,2.8700391983966296
Male,White,56,2.7080502011022096,7913,MW,2.7868184555696405
Female,Black,69,1.9459101490553128,7914,FB,1.9459101490553898
Male,Black,48,1.0986122886681098,7915,MB,1.44648738524503
Male,Black,20,0.6931471805599453,7916,MB,0.93331916173655
Female,Black,16,0.6931471805599453,7917,FB,0.693147180559999
Male,Black,13,0.6931471805599453,7918,MB,0.823856563328859
Male,Black,11,0.6931471805599453,7919,MB,0.7871770032787779
Male,White,65,0.6931471805599453,7920,MW,0.720949523058157
Female,White,68,1.0986122886681098,7921,FW,0.9024732310562609
Female,White,63,2.079441541679836,7922,FW,1.8805652440587601
Male,Black,28,3.7841896339182615,7923,MB,4.10319703874866
Male,Black,35,4.0943445622220995,7924,MB,4.44544115468624
Female,White,77,1.3862943611198906,7925,FW,1.1812087885039801
Male,White,62,1.791759469228055,7926,MW,1.83847294829524
Female,White,58,2.5649493574615367,7927,FW,2.35560486657758
Female,Black,47,1.0986122886681098,7928,FB,1.09861228866816
Male,Black,19,0.6931471805599453,7929,MB,0.919810705712755
Female,White,69,1.3862943611198906,7930,FW,1.18992965618452
Female,Black,58,1.3862943611198906,7931,FB,1.3862943611199499
Female,Black,34,0.6931471805599453,7932,FB,0.693147180559978
Female,Black,16,0.6931471805599453,7933,FB,0.693147180559999
Male,Black,12,0.6931471805599453,7934,MB,0.8057624438462541
Female,Black,6,0.6931471805599453,7935,FB,0.6931471805600451
Male,Black,10,0.6931471805599453,7936,MB,0.768141185050168
Male,Black,68,3.218875824868201,7937,MB,3.47965959739839
Female,Black,66,0.6931471805599453,7938,FB,0.693147180560016
Female,Black,43,0.6931471805599453,7939,FB,0.693147180559989
Female,Black,46,0.6931471805599453,7940,FB,0.6931471805599929
Male,Black,21,0.6931471805599453,7941,MB,0.946008749285557
Female,Black,22,1.9459101490553128,7942,FB,1.94591014905535
Female,Black,20,0.6931471805599453,7943,FB,0.6931471805599879
Female,Black,19,0.6931471805599453,7944,FB,0.693147180559991
Male,Black,52,0.6931471805599453,7945,MB,1.02965502107103
Female,Black,40,1.3862943611198906,7946,FB,1.3862943611199299
Male,Black,17,0.6931471805599453,7947,MB,0.890500961935762
Female,Black,18,1.0986122886681098,7948,FB,1.09861228866816
Male,Black,9,1.9459101490553128,7949,MB,2.00145890107953
Male,White,64,0.6931471805599453,7950,MW,0.727443111716547
Female,Black,46,2.3978952727983707,7951,FB,2.39789527279842
Female,White,69,2.19722457733622,7952,FW,2.00085987240085
Male,Black,69,1.0986122886681098,7953,MB,1.35344397652381
Male,White,14,1.3862943611198906,7954,MW,1.24998837409604
Male,White,48,2.3978952727983707,7955,MW,2.5046165977970203
Female,White,46,2.302585092994046,7956,FW,2.0260760704845
Female,Black,41,2.8903717578961645,7957,FB,2.8903717578962005
Male,Black,22,0.6931471805599453,7958,MB,0.9578492721318079
Male,Black,43,2.19722457733622,7959,MB,2.5536499989536203
Male,Black,85,3.258096538021482,7960,MB,3.40794022767983
Female,Black,53,1.791759469228055,7961,FB,1.79175946922811
Male,Black,46,0.6931471805599453,7962,MB,1.0452816032091898
Male,Black,16,1.6094379124341005,7963,MB,1.7910722929042
Male,Black,11,1.9459101490553128,7964,MB,2.03993997177415
Male,Black,21,0.6931471805599453,7965,MB,0.946008749285557
Male,Black,18,1.0986122886681098,7966,MB,1.31098943274608
Female,Black,37,0.6931471805599453,7967,FB,0.693147180559981
Female,Black,66,1.6094379124341005,7968,FB,1.60943791243417
Female,Black,56,1.0986122886681098,7969,FB,1.09861228866817
Male,Black,58,1.9459101490553128,7970,MB,2.2590422364146296
Male,Black,10,1.0986122886681098,7971,MB,1.17360629315833
Female,Black,5,1.3862943611198906,7972,FB,1.3862943611200003
Female,Black,27,0.6931471805599453,7973,FB,0.693147180559977
Male,Black,59,2.9444389791664403,7974,MB,3.25302088581662
Female,Black,60,1.0986122886681098,7975,FB,1.09861228866817
Male,Black,26,0.6931471805599453,7976,MB,0.9970840395494359
Male,Black,23,0.6931471805599453,7977,MB,0.968853522830428
Female,White,85,3.0910424533583165,7978,FW,2.8700391983966296
Male,White,85,2.5649493574615367,7979,MW,2.4373356081079702
Female,White,46,2.3978952727983707,7980,FW,2.12138625028882
Male,White,40,1.6094379124341005,7981,MW,1.72231744279229
Male,White,17,1.6094379124341005,7982,MW,1.52827605239611
Male,White,15,1.6094379124341005,7983,MW,1.49216784882294
Female,Black,47,2.9957322735539913,7984,FB,2.99573227355404
Male,Black,48,1.0986122886681098,7985,MB,1.44648738524503
Female,Black,10,0.6931471805599453,7986,FB,0.6931471805600239
Male,Black,8,0.6931471805599453,7987,MB,0.728882189304509
Female,White,51,2.8903717578961645,7988,FW,2.65003840066096
Male,White,23,0.6931471805599453,7989,MW,0.7016128009467989
Male,White,60,2.19722457733622,7990,MW,2.2555367620425897
Female,White,49,2.079441541679836,7991,FW,1.82616384554487
Female,White,62,1.791759469228055,7992,FW,1.5914642343292702
Male,White,61,1.6094379124341005,7993,MW,1.6620575498345398
Male,White,69,1.791759469228055,7994,MW,1.7918963697930699
Female,White,68,1.791759469228055,7995,FW,1.59562041161621
Male,White,46,0.6931471805599453,7996,MW,0.8037395173991899
Male,White,36,0.6931471805599453,7997,MW,0.798067583275934
Female,White,36,2.8903717578961645,7998,FW,2.5192475332000197
Male,White,13,2.19722457733622,7999,MW,2.04128503634466
Male,White,9,1.6094379124341005,8000,MW,1.36984160795722
Male,White,53,0.6931471805599453,8001,MW,0.7845784490471679
Female,Black,40,0.6931471805599453,8002,FB,0.693147180559984
Female,Black,17,2.079441541679836,8003,FB,2.07944154167989
Female,Black,39,0.6931471805599453,8004,FB,0.693147180559982
Male,Black,43,0.6931471805599453,8005,MB,1.04957260217735
Female,Black,18,0.6931471805599453,8006,FB,0.6931471805599929
Male,Black,8,0.6931471805599453,8007,MB,0.728882189304509
Male,Black,63,0.6931471805599453,8008,MB,0.9818982434836491
Female,Black,62,0.6931471805599453,8009,FB,0.693147180560012
Male,Black,22,0.6931471805599453,8010,MB,0.9578492721318079
Male,Black,54,1.0986122886681098,8011,MB,1.4281193634671998
Female,Black,14,0.6931471805599453,8012,FB,0.693147180560008
Female,Black,48,0.6931471805599453,8013,FB,0.6931471805599959
Female,Black,24,0.6931471805599453,8014,FB,0.6931471805599799
Male,Black,26,0.6931471805599453,8015,MB,0.9970840395494359
Male,Black,3,0.6931471805599453,8016,MB,0.625719130532283
Female,White,83,2.772588722239781,8017,FW,2.5558460134374
Male,White,85,3.970291913552122,8018,MW,3.84267816419856
Male,White,30,1.0986122886681098,8019,MW,1.17393286341483
Female,Black,65,1.6094379124341005,8020,FB,1.60943791243417
Female,Black,52,2.4849066497880004,8021,FB,2.4849066497880603
Male,Black,39,0.6931471805599453,8022,MB,1.05039695866014
Male,White,41,0.6931471805599453,8023,MW,0.8067415427383999
Female,Black,50,1.6094379124341005,8024,FB,1.60943791243415
Male,Black,30,0.6931471805599453,8025,MB,1.02444499666219
Male,Black,32,0.6931471805599453,8026,MB,1.03414359137212
Male,Black,50,2.302585092994046,8027,MB,2.64523299538724
Female,Black,30,0.6931471805599453,8028,FB,0.693147180559977
Female,Black,10,0.6931471805599453,8029,FB,0.6931471805600239
Male,Black,7,0.6931471805599453,8030,MB,0.7087408986349351
Male,Black,4,0.6931471805599453,8031,MB,0.6467611765241229
Male,Black,19,0.6931471805599453,8032,MB,0.919810705712755
